,    Order |  ,    Club |  ,    State |  ,    Competition |  ,    Expenditures |  ,    Arrivals |  ,    Income  |  ,    Departures |  ,    Balance |  ,    Season |  , Inflacion + Income |  , Inflacion + Expenditures |  , Inflacion + Balance |  
1643,87,SpartakMoscow,Russia,PremierLiga,8500000.0,25,18850000.0,24,10350000.0,2009,21450626.87,9672696.47,11777930.4
1644,87,AlAinFC,UnitedArabEmirates,UAEGulfLeague,10000000.0,10,1000000.0,8,-9000000.0,2008,1156808.11,11568081.09,-10411272.98
1645,87,ASLivorno,Italy,SerieA,11270000.0,22,11710000.0,19,445000.0,2007,13966874.54,13442073.11,530765.09
1646,87,SouthamptonFC,England,Championship,6950000.0,30,4500000.0,32,-2450000.0,2006,5470721.46,8449225.36,-2978503.91
1647,87,FCNantes,France,Ligue1,5400000.0,22,250000.0,18,-5150000.0,2005,310826.55,6713853.39,-6403026.84
1648,87,RCDMallorca,Spain,LaLiga,2900000.0,18,27000000.0,24,24100000.0,2004,34361401.49,3690669.05,30670732.44
1649,87,NottinghamForest,England,FirstDivision,2290000.0,21,750000.0,15,-1540000.0,2003,973770.68,2973246.47,-1999475.79
1650,87,TSV1860Munich,Germany,Bundesliga,2230000.0,10,4450000.0,10,2230000.0,2002,5911162.48,2962222.99,2962222.99
1651,87,FCNantes,France,Ligue1,3800000.0,15,15050000.0,10,11250000.0,2001,20411053.86,5153621.57,15257432.29
1652,87,BoltonWanderers,England,FirstDivision,3500000.0,24,15800000.0,19,12300000.0,2000,21978024.58,4868549.75,17109474.83
1653,88,GuangzhouR&F,China,SuperLeague,21920000.0,19,0.0,16,-21920000.0,2018,0.0,22262112.32,-22262112.32
1654,88,KAAGent,Belgium,JupilerProLeague,18400000.0,31,11050000.0,32,-7350000.0,2017,11373380.89,18938480.4,-7565099.51
1655,88,SãoPauloFutebolClube,Brazil,SérieA,17970000.0,37,34190000.0,35,16230000.0,2016,35577558.79,18699290.19,16888674.44
1656,88,AlNassrFC,SaudiArabia,ProfessionalLeague,14700000.0,19,2650000.0,22,-12050000.0,2015,2764456.03,15334907.06,-12570451.02
1657,88,RealSociedad,Spain,LaLiga,12000000.0,20,45200000.0,14,33200000.0,2014,47072032.33,12496999.73,34575032.6
1658,88,TSG1899Hoffenheim,Germany,Bundesliga,9900000.0,32,4000000.0,25,-5900000.0,2013,4200972.4,10397406.69,-6196434.29
1659,88,FCLorient,France,Ligue1,10000000.0,18,5000000.0,15,-5000000.0,2012,5367656.44,10735312.87,-5367656.44
1660,88,OlympiqueMarseille,France,Ligue1,11000000.0,18,0.0,17,-11000000.0,2011,0.0,12134225.62,-12134225.62
1661,88,BresciaCalcio,Italy,SerieA,8250000.0,40,7650000.0,26,-600000.0,2010,8626209.42,9302774.86,-676565.44
1662,88,SociedadeEsportivaPalmeiras,Brazil,SérieA,8280000.0,51,370000.0,60,-7910000.0,2009,421046.79,9422344.32,-9001297.53
1663,88,ClubBruggeKV,Belgium,JupilerProLeague,9900000.0,20,0.0,15,-9900000.0,2008,0.0,11452400.28,-11452400.28
1664,88,BorussiaDortmund,Germany,Bundesliga,10700000.0,13,5280000.0,10,-5420000.0,2007,6297617.21,12762216.7,-6464599.49
1665,88,SteauaBukarest,Romania,Liga1,6900000.0,19,3450000.0,12,-3450000.0,2006,4194219.78,8388439.57,-4194219.78
1666,88,RCStrasbourgAlsace,France,Ligue1,5400000.0,21,8000000.0,18,2600000.0,2005,9946449.46,6713853.39,3232596.08
1667,88,SteauaBukarest,Romania,Liga1,2800000.0,10,1080000.0,10,-1730000.0,2004,1374456.06,3563404.6,-2201674.98
1668,88,PanathinaikosAthens,Greece,SuperLeague,2280000.0,19,0.0,13,-2280000.0,2003,0.0,2960262.86,-2960262.86
1669,88,VfLWolfsburg,Germany,Bundesliga,2140000.0,14,250000.0,17,-1890000.0,2002,332087.78,2842671.39,-2510583.61
1670,88,FCHansaRostock,Germany,Bundesliga,3630000.0,10,5150000.0,8,1530000.0,2001,6984513.45,4923064.82,2075010.79
1671,88,AustriaVienna,Austria,Bundesliga,3350000.0,19,1200000.0,16,-2150000.0,2000,1669217.06,4659897.62,-2990680.56
1672,89,SociedadeEsportivaPalmeiras,Brazil,SérieA,21570000.0,42,23400000.0,36,1830000.0,2018,23765211.15,21906649.76,1858561.38
1673,89,BirminghamCity,England,Championship,17650000.0,31,4700000.0,29,-12950000.0,2017,4837546.62,18166531.47,-13328984.84
1674,89,CFAmérica,Mexico,LigaMXClausura,17520000.0,30,6400000.0,20,-11120000.0,2016,6659736.07,18231027.49,-11571291.42
1675,89,SportClubCorinthiansPaulista,Brazil,SérieA,14320000.0,44,32900000.0,47,18580000.0,2015,34320982.46,14938494.49,19382487.97
1676,89,StandardLiège,Belgium,JupilerProLeague,11520000.0,54,23000000.0,38,11490000.0,2014,23952582.82,11997119.74,11965877.25
1677,89,TorinoFC,Italy,SerieA,9650000.0,40,21840000.0,33,12190000.0,2013,22937309.3,10134845.91,12802463.39
1678,89,SantosFC,Brazil,SérieA,9830000.0,43,9530000.0,41,-305000.0,2012,10230753.17,10552812.55,-327427.04
1679,89,1.FSVMainz05,Germany,Bundesliga,10900000.0,22,12450000.0,17,1550000.0,2011,13733737.18,12023914.48,1709822.7
1680,89,SteauaBukarest,Romania,Liga1,8200000.0,40,7660000.0,39,-545000.0,2010,8637485.51,9246394.41,-614546.95
1681,89,SportClubCorinthiansPaulista,Brazil,SérieA,8050000.0,57,16100000.0,51,8050000.0,2009,18321225.07,9160612.54,9160612.54
1682,89,FCToulouse,France,Ligue1,9800000.0,21,22500000.0,20,12700000.0,2008,26028182.45,11336719.47,14691462.98
1683,89,VfBStuttgart,Germany,Bundesliga,10700000.0,24,3700000.0,20,-7000000.0,2007,4413102.97,12762216.7,-8349113.73
1684,89,FCToulouse,France,Ligue1,6900000.0,12,4800000.0,11,-2100000.0,2006,5835436.22,8388439.57,-2553003.35
1685,89,DynamoKyiv,Ukraine,PremierLiga,5400000.0,16,1000000.0,11,-4400000.0,2005,1243306.18,6713853.39,-5470547.2
1686,89,Trabzonspor,Turkey,SüperLig,2750000.0,10,2200000.0,9,-550000.0,2004,2799817.9,3499772.37,-699954.47
1687,89,SteauaBukarest,Romania,Liga1,2250000.0,14,1500000.0,11,-750000.0,2003,1947541.35,2921312.03,-973770.68
1688,89,VillarrealCF,Spain,LaLiga,2100000.0,13,60000.0,12,-2040000.0,2002,79701.07,2789537.35,-2709836.28
1689,89,FenerbahceSK,Turkey,SüperLig,3550000.0,16,0.0,9,-3550000.0,2001,0.0,4814567.52,-4814567.52
1690,89,VfBStuttgart,Germany,Bundesliga,3350000.0,13,950000.0,17,-2400000.0,2000,1321463.5,4659897.62,-3338434.11
1691,90,MiddlesbroughFC,England,Championship,21500000.0,24,48090000.0,25,26590000.0,2018,48840555.73,21835557.25,27004998.48
1692,90,SVWerderBremen,Germany,Bundesliga,17500000.0,23,8900000.0,20,-8600000.0,2017,9160460.63,18012141.68,-8851681.06
1693,90,CDCruzAzul,Mexico,LigaMXClausura,17500000.0,34,0.0,25,-17500000.0,2016,0.0,18210215.82,-18210215.82
1694,90,BesiktasJK,Turkey,SüperLig,13950000.0,31,26900000.0,27,12950000.0,2015,28061836.72,14552513.84,13509322.88
1695,90,SpartakMoscow,Russia,PremierLiga,11500000.0,23,14600000.0,16,3100000.0,2014,15204683.01,11976291.41,3228391.6
1696,90,OlympiacosPiraeus,Greece,SuperLeague,9040000.0,67,33620000.0,50,24580000.0,2013,35309173.01,9494197.62,25814975.39
1697,90,GrêmioFootBallPortoAlegrense,Brazil,SérieA,9560000.0,43,13500000.0,46,3940000.0,2012,14492672.38,10262959.11,4229713.27
1698,90,ACCesena,Italy,SerieA,10320000.0,82,12250000.0,61,1930000.0,2011,13513114.9,11384109.86,2129005.04
1699,90,CruzeiroEsporteClube,Brazil,SérieA,8020000.0,70,2000000.0,69,-6020000.0,2010,2255218.15,9043424.77,-6788206.63
1700,90,TigresUANL,Mexico,LigaMXClausura,7900000.0,30,0.0,28,-7900000.0,2009,0.0,8989917.89,-8989917.89
1701,90,SportingCP,Portugal,LigaNOS,9650000.0,43,0.0,29,-9650000.0,2008,0.0,11163198.25,-11163198.25
1702,90,BesiktasJK,Turkey,SüperLig,10650000.0,31,2300000.0,22,-8350000.0,2007,2743280.23,12702580.18,-9959299.95
1703,90,FCNantes,France,Ligue1,6800000.0,26,8000000.0,26,1200000.0,2006,9725727.04,8266867.98,1458859.06
1704,90,Hannover96,Germany,Bundesliga,5350000.0,16,300000.0,18,-5050000.0,2005,372991.85,6651688.08,-6278696.22
1705,90,VfLBochum,Germany,Bundesliga,2740000.0,14,5750000.0,10,3020000.0,2004,7317705.87,3487045.93,3843386.39
1706,90,SKSlaviaPrag,CzechRepublic,FortunaLiga,2200000.0,14,6350000.0,19,4150000.0,2003,8244591.74,2856393.99,5388197.75
1707,90,RacingClub,Argentina,TorneoFinal,2000000.0,16,4110000.0,20,2110000.0,2002,5459523.1,2656702.24,2802820.86
1708,90,ACVenezia1907,Italy,SerieA,3500000.0,22,2230000.0,21,-1280000.0,2001,3024362.13,4746756.71,-1735956.74
1709,90,RSCAnderlecht,Belgium,JupilerProLeague,3300000.0,19,1900000.0,10,-1400000.0,2000,2642927.01,4590346.91,-1947419.9
1710,91,ClubBruggeKV,Belgium,JupilerProLeague,21500000.0,29,19000000.0,24,-2500000.0,2018,19296538.97,21835557.25,-2539018.29
1711,91,GenoaCFC,Italy,SerieA,17450000.0,84,46700000.0,57,29250000.0,2017,48066686.66,17960678.42,30106008.24
1712,91,DerbyCounty,England,Championship,17270000.0,16,16260000.0,20,-1010000.0,2016,16919891.95,17970881.55,-1050989.6
1713,91,1.FSVMainz05,Germany,Bundesliga,13850000.0,27,34200000.0,25,20350000.0,2015,35677130.71,14448194.74,21228935.96
1714,91,AtalantaBC,Italy,SerieA,11120000.0,92,20200000.0,60,9080000.0,2014,21036616.22,11580553.09,9456063.13
1715,91,AlAinFC,UnitedArabEmirates,UAEGulfLeague,9000000.0,14,5350000.0,15,-3650000.0,2013,5618800.58,9452187.9,-3833387.31
1716,91,Hannover96,Germany,Bundesliga,9550000.0,15,3170000.0,12,-6380000.0,2012,3403094.18,10252223.79,-6849129.61
1717,91,Bursaspor,Turkey,SüperLig,10200000.0,26,7600000.0,22,-2600000.0,2011,8383646.79,11251736.49,-2868089.69
1718,91,Trabzonspor,Turkey,SüperLig,7900000.0,31,1800000.0,21,-6100000.0,2010,2029696.33,8908111.68,-6878415.35
1719,91,CFAmérica,Mexico,LigaMXClausura,7800000.0,36,200000.0,28,-7600000.0,2009,227592.86,8876121.46,-8648528.61
1720,91,VfBStuttgart,Germany,Bundesliga,9600000.0,15,13100000.0,14,3500000.0,2008,15154186.22,11105357.84,4048828.38
1721,91,SheffieldUnited,England,Championship,10550000.0,44,16550000.0,50,6000000.0,2007,19739690.32,12583307.12,7156383.2
1722,91,RubinKazan,Russia,PremierLiga,6750000.0,15,7450000.0,15,700000.0,2006,9057083.3,8206082.19,851001.12
1723,91,BorussiaMönchengladbach,Germany,Bundesliga,5150000.0,19,2400000.0,20,-2750000.0,2005,2983934.84,6403026.84,-3419092.0
1724,91,SaturnRamenskoe,Russia,PremierLiga,2700000.0,14,250000.0,20,-2450000.0,2004,318161.12,3436140.15,-3117979.02
1725,91,HamburgerSV,Germany,Bundesliga,2200000.0,13,400000.0,15,-1800000.0,2003,519344.36,2856393.99,-2337049.63
1726,91,QuerétaroFC,Mexico,LigaMXClausura,2000000.0,17,0.0,3,-2000000.0,2002,0.0,2656702.24,-2656702.24
1727,91,UdineseCalcio,Italy,SerieA,3250000.0,36,35000000.0,27,31750000.0,2001,47467567.12,4407702.66,43059864.46
1728,91,WatfordFC,England,FirstDivision,3280000.0,6,25000.0,11,-3250000.0,2000,34775.36,4562526.62,-4520796.19
1729,92,PSVEindhoven,Netherlands,Eredivisie,21250000.0,20,17550000.0,13,-3700000.0,2018,17823908.36,21581655.42,-3757747.06
1730,92,SãoPauloFutebolClube,Brazil,SérieA,17420000.0,48,52470000.0,47,35060000.0,2017,54005547.09,17929800.46,36086039.28
1731,92,KAAGent,Belgium,JupilerProLeague,17090000.0,45,24550000.0,29,7460000.0,2016,25546331.33,17783576.48,7762754.86
1732,92,Trabzonspor,Turkey,SüperLig,13650000.0,54,13600000.0,37,-54000.0,2015,14187397.01,14239556.55,-56332.31
1733,92,MiddlesbroughFC,England,Championship,11110000.0,38,6150000.0,44,-4970000.0,2014,6404712.36,11570138.92,-5175840.72
1734,92,AlGharafaSportsClub,Qatar,StarsLeague,8700000.0,7,3000000.0,13,-5700000.0,2013,3150729.3,9137114.97,-5986385.67
1735,92,MetalistKharkiv,Ukraine,PremierLiga,9500000.0,25,20240000.0,18,10740000.0,2012,21728273.26,10198547.23,11529726.03
1736,92,AlAhliDubaiClub,UnitedArabEmirates,UAEGulfLeague,10030000.0,14,2750000.0,11,-7280000.0,2011,3033556.41,11064207.55,-8030651.14
1737,92,SociedadeEsportivaPalmeiras,Brazil,SérieA,7670000.0,43,5050000.0,50,-2620000.0,2010,5694425.82,8648761.6,-2954335.77
1738,92,OlympiacosPiraeus,Greece,SuperLeague,7800000.0,13,5000000.0,11,-2800000.0,2009,5689821.45,8876121.46,-3186300.01
1739,92,AlGharafaSportsClub,Qatar,StarsLeague,9500000.0,6,250000.0,5,-9250000.0,2008,289202.03,10989677.03,-10700475.01
1740,92,SportingCP,Portugal,LigaNOS,10450000.0,55,33200000.0,41,22750000.0,2007,39598653.7,12464034.07,27134619.63
1741,92,ManchesterCity,England,PremierLeague,6500000.0,22,4200000.0,25,-2300000.0,2006,5106006.69,7902153.22,-2796146.52
1742,92,CSKAMoscow,Russia,PremierLiga,5000000.0,13,450000.0,12,-4550000.0,2005,559487.78,6216530.91,-5657043.13
1743,92,SpartakVladikavkaz,Russia,PremierLiga,2650000.0,22,750000.0,26,-1900000.0,2004,954483.37,3372507.92,-2418024.55
1744,92,AtalantaBC,Italy,SerieB,2150000.0,30,15640000.0,24,13490000.0,2003,20306364.53,2791475.94,17514888.59
1745,92,VitesseArnhem,Netherlands,Eredivisie,2000000.0,9,11750000.0,9,9750000.0,2002,15608125.64,2656702.24,12951423.4
1746,92,BoltonWanderers,England,PremierLeague,3130000.0,26,70000.0,22,-3060000.0,2001,94935.13,4244956.72,-4150021.58
1747,92,VicenzaCalcio,Italy,SerieA,3000000.0,20,0.0,20,-3000000.0,2000,0.0,4173042.64,-4173042.64
1748,93,ParmaCalcio1913,Italy,SerieA,20400000.0,83,300000.0,58,-20100000.0,2018,304682.19,20718389.21,-20413707.01
1749,93,InterMilanPrimavera,Italy,Primavera1,16900000.0,45,4000000.0,34,-12900000.0,2017,4117060.96,17394582.54,-13277521.58
1750,93,AtlantaUnitedFC,United States,StatesMLS,16720000.0,40,0.0,17,-16720000.0,2016,0.0,17398560.48,-17398560.48
1751,93,Brighton&HoveAlbion,England,Championship,13450000.0,33,0.0,29,-13450000.0,2015,0.0,14030918.36,-14030918.36
1752,93,SportingCP,Portugal,LigaNOS,10990000.0,25,31300000.0,19,20320000.0,2014,32596340.97,11445168.92,21161586.22
1753,93,DelfinoPescara1936,Italy,SerieB,8680000.0,60,15000000.0,55,6320000.0,2013,15753646.5,9116110.11,6637536.39
1754,93,ChievoVerona,Italy,SerieA,9500000.0,74,12630000.0,57,3130000.0,2012,13558700.16,10198547.23,3360152.93
1755,93,TerekGrozny,Russia,PremierLiga,9600000.0,9,0.0,6,-9600000.0,2011,0.0,10589869.63,-10589869.63
1756,93,RangersFC,Scotland,Premiership,7300000.0,20,5480000.0,22,-1830000.0,2010,6179297.73,8231546.24,-2063524.61
1757,93,CardiffCity,England,Championship,7580000.0,15,6350000.0,13,-1230000.0,2009,7226073.24,8625769.32,-1399696.08
1758,93,ASSaintÉtienne,France,Ligue1,9500000.0,22,11000000.0,14,1500000.0,2008,12724889.2,10989677.03,1735212.16
1759,93,WatfordFC,England,Championship,10430000.0,27,9300000.0,32,-1130000.0,2007,11092393.96,12440179.46,-1347785.5
1760,93,LOSCLille,France,Ligue1,6250000.0,15,4100000.0,12,-2150000.0,2006,4984435.11,7598224.25,-2613789.14
1761,93,FCGirondinsBordeaux,France,Ligue1,5000000.0,19,12500000.0,19,7500000.0,2005,15541327.28,6216530.91,9324796.37
1762,93,FCCopenhagen,Denmark,Superligaen,2650000.0,9,4300000.0,11,1650000.0,2004,5472371.35,3372507.92,2099863.42
1763,93,ShinnikYaroslavl,Russia,PremierLiga,2130000.0,18,0.0,9,-2130000.0,2003,0.0,2765508.72,-2765508.72
1764,93,SportingCP,Portugal,LigaNOS,2000000.0,14,12750000.0,16,10750000.0,2002,16936476.76,2656702.24,14279774.52
1765,93,FCEnergieCottbus,Germany,Bundesliga,3010000.0,14,0.0,12,-3010000.0,2001,0.0,4082210.77,-4082210.77
1766,93,UdineseCalcio,Italy,SerieA,3000000.0,30,0.0,21,-3000000.0,2000,0.0,4173042.64,-4173042.64
1767,94,FCGirondinsBordeaux,France,Ligue1,20200000.0,24,50700000.0,23,30500000.0,2018,51491290.82,20515267.74,30976023.08
1768,94,CDCruzAzul,Mexico,LigaMXClausura,16750000.0,23,5500000.0,21,-11250000.0,2017,5660958.81,17240192.75,-11579233.94
1769,94,SportClubInternacional,Brazil,SérieB,16090000.0,58,8550000.0,52,-7540000.0,2016,8896991.16,16742992.72,-7846001.56
1770,94,SociedadeEsportivaPalmeiras,Brazil,SérieA,13280000.0,58,3500000.0,59,-9780000.0,2015,3651168.35,13853575.9,-10202407.55
1771,94,Hannover96,Germany,Bundesliga,10800000.0,23,3500000.0,18,-7300000.0,2014,3644958.26,11247299.76,-7602341.5
1772,94,NottinghamForest,England,Championship,8650000.0,32,3500000.0,23,-5150000.0,2013,3675850.85,9084602.81,-5408751.96
1773,94,CalcioCatania,Italy,SerieA,8830000.0,53,3280000.0,35,-5550000.0,2012,3521182.62,9479281.27,-5958098.64
1774,94,TottenhamHotspur,England,PremierLeague,9450000.0,44,43250000.0,38,33800000.0,2011,47709568.93,10424402.92,37285166.01
1775,94,SportClubInternacional,Brazil,SérieA,7300000.0,46,34400000.0,47,27110000.0,2010,38789752.14,8231546.24,30569482.0
1776,94,FCSochauxMontbéliard,France,Ligue1,7500000.0,21,10200000.0,18,2700000.0,2009,11607235.76,8534732.18,3072503.58
1777,94,PolitehnicaTimisoara,Romania,Liga1,9420000.0,58,1860000.0,48,-7560000.0,2008,2151663.08,10897132.38,-8745469.3
1778,94,CAOsasuna,Spain,LaLiga,10050000.0,21,23900000.0,17,13850000.0,2007,28506259.74,11986941.86,16519317.88
1779,94,RacingSantander,Spain,LaLiga,6000000.0,18,0.0,20,-6000000.0,2006,0.0,7294295.28,-7294295.28
1780,94,AJAuxerre,France,Ligue1,5000000.0,11,17500000.0,12,12500000.0,2005,21757858.2,6216530.91,15541327.28
1781,94,1.FSVMainz05,Germany,Bundesliga,2600000.0,10,650000.0,12,-1950000.0,2004,827218.92,3308875.7,-2481656.77
1782,94,OlympiacosPiraeus,Greece,SuperLeague,2100000.0,20,0.0,20,-2100000.0,2003,0.0,2726557.9,-2726557.9
1783,94,CalcioCatania,Italy,SerieB,1900000.0,27,0.0,28,-1900000.0,2002,0.0,2523867.12,-2523867.12
1784,94,TSV1860Munich,Germany,Bundesliga,3000000.0,9,2250000.0,8,-750000.0,2001,3051486.46,4068648.61,-1017162.15
1785,94,AtléticoMadrid,Spain,LaLiga2,2900000.0,15,63550000.0,19,60650000.0,2000,88398953.29,4033941.22,84365012.07
1786,95,RCDEspanyolBarcelona,Spain,LaLiga,20000000.0,16,30800000.0,15,10800000.0,2018,31280705.27,20312146.28,10968558.99
1787,95,1.FSVMainz05,Germany,Bundesliga,16550000.0,21,24850000.0,19,8300000.0,2017,25577241.19,17034339.71,8542901.48
1788,95,HenanJianye,China,SuperLeague,15910000.0,24,9320000.0,17,-6590000.0,2016,9698240.65,16555687.64,-6857446.99
1789,95,FCBasel1893,Switzerland,SuperLeague,13200000.0,25,35200000.0,20,22000000.0,2015,36720321.66,13770120.62,22950201.04
1790,95,VfBStuttgart,Germany,Bundesliga,10800000.0,16,750000.0,13,-10050000.0,2014,781062.48,11247299.76,-10466237.28
1791,95,AlAhliJeddah,SaudiArabia,ProfessionalLeague,8400000.0,17,0.0,16,-8400000.0,2013,0.0,8822042.04,-8822042.04
1792,95,PSVEindhoven,Netherlands,Eredivisie,8800000.0,17,1450000.0,13,-7350000.0,2012,1556620.37,9447075.33,-7890454.96
1793,95,AlGharafaSportsClub,Qatar,StarsLeague,9100000.0,7,2000000.0,13,-7100000.0,2011,2206222.84,10038313.92,-7832091.08
1794,95,MiddlesbroughFC,England,Championship,7210000.0,26,8450000.0,21,1240000.0,2010,9528296.68,8130061.42,1398235.25
1795,95,NottinghamForest,England,Championship,7330000.0,24,0.0,29,-7330000.0,2009,0.0,8341278.25,-8341278.25
1796,95,CSKAMoscow,Russia,PremierLiga,9300000.0,6,30100000.0,6,20800000.0,2008,34819924.07,10758315.41,24061608.66
1797,95,QueensParkRangers,England,Championship,9930000.0,40,3830000.0,39,-6100000.0,2007,4568157.94,11843814.19,-7275656.25
1798,95,FCCopenhagen,Denmark,Superligaen,5830000.0,13,4550000.0,11,-1280000.0,2006,5531507.25,7087623.58,-1556116.33
1799,95,CagliariCalcio,Italy,SerieA,5000000.0,14,0.0,19,-5000000.0,2005,0.0,6216530.91,-6216530.91
1800,95,AcadémicaCoimbra,Portugal,LigaNOS,2600000.0,25,0.0,24,-2600000.0,2004,0.0,3308875.7,-3308875.7
1801,95,Bursaspor,Turkey,SüperLig,2100000.0,17,0.0,19,-2100000.0,2003,0.0,2726557.9,-2726557.9
1802,95,SSCNapoli,Italy,SerieB,1850000.0,19,4150000.0,25,2300000.0,2002,5512657.14,2457449.57,3055207.57
1803,95,BresciaCalcio,Italy,SerieA,3000000.0,24,0.0,21,-3000000.0,2001,0.0,4068648.61,-4068648.61
1804,95,TSV1860Munich,Germany,Bundesliga,2900000.0,11,1060000.0,11,-1850000.0,2000,1474475.07,4033941.22,-2573376.3
1805,96,ShenzhenFC,China,SuperLeague,19930000.0,14,0.0,16,-19930000.0,2018,0.0,20241053.77,-20241053.77
1806,96,ClubBruggeKV,Belgium,JupilerProLeague,16320000.0,39,29400000.0,29,13080000.0,2017,30260398.03,16797608.7,13462789.33
1807,96,ClubAtléticoRiverPlate,Argentina,PrimeraDivisión,15780000.0,20,23100000.0,17,7330000.0,2016,24037484.88,16420411.75,7627478.97
1808,96,GenoaCFC,Italy,SerieA,13200000.0,76,41400000.0,59,28200000.0,2015,43188105.59,13770120.62,29417984.97
1809,96,GuangzhouR&F,China,SuperLeague,10770000.0,14,0.0,15,-10770000.0,2014,0.0,11216057.26,-11216057.26
1810,96,CalcioCatania,Italy,SerieA,8370000.0,52,11090000.0,45,2720000.0,2013,11647195.98,8790534.75,2856661.23
1811,96,OlympiqueLyon,France,Ligue1,8750000.0,18,30100000.0,21,21350000.0,2012,32313291.75,9393398.76,22919892.98
1812,96,WestBromwichAlbion,England,PremierLeague,9080000.0,32,11120000.0,32,2040000.0,2011,12266598.99,10016251.7,2250347.3
1813,96,BorussiaMönchengladbach,Germany,Bundesliga,7000000.0,16,2000000.0,12,-5000000.0,2010,2255218.15,7893263.52,-5638045.37
1814,96,MiddlesbroughFC,England,Championship,7290000.0,24,47000000.0,27,39720000.0,2009,53484321.64,8295759.68,45199941.6
1815,96,DeportivodeLaCoruña,Spain,LaLiga,9200000.0,24,20180000.0,21,10980000.0,2008,23344387.63,10642634.6,12701753.03
1816,96,SaturnRamenskoe,Russia,PremierLiga,9800000.0,13,2000000.0,11,-7800000.0,2007,2385461.07,11688759.22,-9303298.16
1817,96,ShakhtarDonetsk,Ukraine,PremierLiga,5820000.0,19,18550000.0,13,12730000.0,2006,22551529.57,7075466.42,15476063.15
1818,96,DeportivodeLaCoruña,Spain,LaLiga,5000000.0,17,20180000.0,8,15180000.0,2005,25089918.77,6216530.91,18873387.85
1819,96,TigresUANL,Mexico,LigaMXClausura,2580000.0,12,0.0,6,-2580000.0,2004,0.0,3283422.81,-3283422.81
1820,96,ReadingFC,England,FirstDivision,2050000.0,16,565000.0,20,-1490000.0,2003,733573.91,2661639.85,-1934557.75
1821,96,AlIttihadTripoli,Libya,Libya,1750000.0,5,0.0,1,-1750000.0,2002,0.0,2324614.46,-2324614.46
1822,96,ChievoVerona,Italy,SerieA,2950000.0,32,0.0,26,-2950000.0,2001,0.0,4000837.8,-4000837.8
1823,96,ASSaintÉtienne,France,Ligue1,2850000.0,11,200000.0,13,-2650000.0,2000,278202.84,3964390.51,-3686187.67
1824,97,KRCGenk,Belgium,JupilerProLeague,19150000.0,21,20150000.0,21,1000000.0,2018,20464487.38,19448880.06,1015607.31
1825,97,Trabzonspor,Turkey,SüperLig,16100000.0,43,3300000.0,30,-12800000.0,2017,3396575.29,16571170.35,-13174595.06
1826,97,ACFFiorentina,Italy,SerieA,15630000.0,63,31000000.0,51,15370000.0,2016,32258096.59,16264324.19,15993772.41
1827,97,LOSCLille,France,Ligue1,12900000.0,30,35250000.0,20,22350000.0,2015,36772481.21,13457163.34,23315317.87
1828,97,JiangsuGuoxinSainty,China,SuperLeague,10750000.0,17,4400000.0,22,-6350000.0,2014,4582233.24,11195228.93,-6612995.69
1829,97,ClubAtléticoRiverPlate,Argentina,TorneoFinal,8300000.0,31,7680000.0,28,-625000.0,2013,8065867.01,8717017.73,-656401.94
1830,97,OlympiqueMarseille,France,Ligue1,8700000.0,18,29800000.0,16,21100000.0,2012,31991232.36,9339722.2,22651510.16
1831,97,SVWerderBremen,Germany,Bundesliga,8800000.0,18,20250000.0,20,11450000.0,2011,22338006.26,9707380.5,12630625.76
1832,97,ClubAtléticoSanLorenzodeAlmagro,Argentina,TorneoFinal,6920000.0,32,3900000.0,26,-3020000.0,2010,4397675.39,7803054.79,-3405379.4
1833,97,SheffieldUnited,England,Championship,7280000.0,34,15620000.0,39,8350000.0,2009,17775002.21,8284380.03,9502001.82
1834,97,FKMoskau,Russia,PremierLiga,9150000.0,16,13170000.0,16,4020000.0,2008,15235162.79,10584794.19,4650368.6
1835,97,UDAlmería,Spain,LaLiga,9750000.0,17,0.0,18,-9750000.0,2007,0.0,11629122.7,-11629122.7
1836,97,LeMansUnionClub72,France,Ligue1,5500000.0,12,7000000.0,15,1500000.0,2006,8510011.16,6686437.34,1823573.82
1837,97,OGCNice,France,Ligue1,4750000.0,22,250000.0,19,-4500000.0,2005,310826.55,5905704.37,-5594877.82
1838,97,TiburonesRojosdeVeracruz,Mexico,LigaMXClausura,2500000.0,16,0.0,13,-2500000.0,2004,0.0,3181611.25,-3181611.25
1839,97,AlNasr(Dubai),UnitedArabEmirates,UAEGulfLeague,2000000.0,5,0.0,4,-2000000.0,2003,0.0,2596721.81,-2596721.81
1840,97,FKRostov,Russia,PremierLiga,1700000.0,10,400000.0,14,-1300000.0,2002,531340.45,2258196.9,-1726856.45
1841,97,ASLivorno,Italy,SerieCA,2800000.0,13,0.0,12,-2800000.0,2001,0.0,3797405.37,-3797405.37
1842,97,AJAuxerre,France,Ligue1,2800000.0,9,6100000.0,13,3300000.0,2000,8485186.7,3894839.8,4590346.91
1843,98,AstonVilla,England,Championship,19100000.0,30,16050000.0,29,-3050000.0,2018,16300497.39,19398099.7,-3097602.31
1844,98,ACSpartaPraha,CzechRepublic,FortunaLiga,16000000.0,44,9500000.0,37,-6500000.0,2017,9778019.77,16468243.82,-6690224.05
1845,98,Trabzonspor,Turkey,SüperLig,15560000.0,53,5870000.0,45,-9690000.0,2016,6108226.68,16191483.32,-10083256.64
